0,1,2,3,4,Labels
0.460047556875954,0.29862100662063,0.368796377959074,0.413502124930471,1,6
1,0.718507965010753,0,0,0,5
0,0,1,0.721316443445625,1,9
0.223893652020542,1,0,0,0.676616726140123,3
0.298029754507889,0.525785649895156,0.898156441431957,1,0.941305069141161,0
1,0,0.337503699767197,0,0.52826588431352,9
0.13519062014778,0,0,0.179825128884873,0.798737565366323,2
1,0,0.872252164352682,0.813866535061189,0,4
0.817919787517551,0,0.517862845690126,0,0.555248298484903,7
1,0,0,0,0.591005142902213,1
0.570540213394177,0.272206501371417,0.610096381877467,0,1,2
1,0,0.821489738630821,0.238937695970826,0.218491832541261,9
0.732230241174016,0,0.905389350576999,0.553395262885852,1,4
0,0.100262541059286,0,0.896003183148026,1,2
0.0761844578220054,0,0,1,0.182269376266817,6
1,0,0,0,0.926737735952712,1
0.31255869024442,1,0.738746742994096,0.371896328709859,0.792034933779719,8
1,0,0.545519442192557,0.0818774076694262,0.781344548769638,9
0.136019457025617,0.341221999821518,0.816748473179842,1,0.182637511652813,0
0.934370660075868,0.451050675573593,0,0.388173370666005,0.733915032895166,6
1,0.11833550183329,0,1,0.478865533324373,6
1,0,0.396335471531477,0,0.284415427514228,7
0.508760197764626,0,0.851887634872964,0.159077305957766,1,9
1,0,0.263620999617681,0.170109277502682,0.1132241865274,9
0,0.63938421626488,0.328864774655664,0.641416128445123,1,8
1,1,0,0.686900842750063,0.0484869417798482,0
0.325026414138295,0,0,0,1,1
1,0,0,0.193899026328916,0,4
0,0,0.885081278435521,1,0,4
1,1,0,0.767701183964346,0.836823318281513,6
0,0,1,0.0872264415999253,0.0850798567030533,7
1,0,0.051419475564604,0,1,1
0,0.140865679804578,0.822205818842523,0.0525079991727117,0,5
1,0.0476161763426182,0.135043584593713,0,0.854142272027527,7
0.546126626965855,0.542645972666858,1,1,0.219508512142532,0
0.163389968434639,1,0,0,0.8989584493123,3
0.90287325618974,0.104438224736836,0,0,0,5
1,0.520751864366031,0.539461165045995,0.100890800256404,0.294730552227184,8
0,0,0.565238420991185,0.879223047046038,0.672260466646859,4
1,0,0.63120452015993,0,0.269099891275379,7
0,0,0.0825997100863037,0,1,1
0,0,0,0.878411339970417,1,2
0,1,0.540508720106147,0.74933181907145,0.362674025248807,5
1,0,1,0.334799041213175,0.602218922233142,9
0,1,0.512320399444786,0.567819446958719,0,5
0.945803256031807,0.346944112060015,0,0.455266218590156,0.668379066454623,6
0.742522807863251,0,0.826332279570081,0,0.799579163041475,7
0.811787696257457,0.865145210485396,0.445492600372247,0.27663709273542,0.907518656326013,5
0.648931021872856,0,0.878565727798469,0.187491938740011,0,9
0.593812046966276,0.251561992021195,0.173163257302787,0.28539058114771,0.152257481211034,8
0,1,1,0,0.888489442629021,8
0.157487452145684,1,0,0,0.444359651348917,3
0.502799796065953,0,0,0.447662664386348,1,6
1,0.0766242121095679,0.158405228602281,0.189244623064705,0.163011431720873,9
0.0845042709205863,0,1,0,0,7
1,1,0,0.923130568361032,0.640139145912045,0
0.751333170418077,0,0.748358110671945,0,1,7
0.703640501248923,0.132916457918527,0,0.430901806299002,0.261950293288954,5
0.934706017338136,0,1,0,1,7
1,0,0,0,0.900292859228813,1
0,0,0.0851002739676554,0,1,1
1,1,0.217861446293314,1,0.210977532526785,0
0,0,0.94389008742454,0,0,7
1,0.051083995588785,0.225764609373338,0,0.90027749502138,9
0,0.132131106160019,0,0.352233025504164,0.817095997997167,2
0,1,0,0.326545939178481,1,3
0.75216621389378,0.113713929287014,0.1556379386532,0,1,7
0,1,0,0,0.328093654959174,3
0,0.592190416766239,0,0,0,2
1,0,0,0.273888678967139,0,4
0.411010184127059,0,0,0,1,1
1,0.224242027352547,0,0.598099063404654,0.934754461127548,6
0,0.0676681477185435,0.245448563447931,0,0.527595850070891,2
1,0,0.502401707223927,0,0,7
0.573846696597281,0.856873132625078,0.179533710482941,0.294307012719111,1,5
1,1,0,0,0,5
0.43250298244218,0,1,0,0.928077373105428,7
1,0,0.683386619122024,0.783102848053738,0,4
1,0.877330758868003,0.432270540506102,0.926330327923288,0.715922175192236,0
0,0.178592740007553,0,0.697802647794308,1,2
0.20316446621889,0,0,1,0,6
0.438512653955243,1,0,0,0.628906452403705,3
0.695608481227076,0.0972627241482635,0,0.643772361250471,1,6
1,0,0.1248545344801,0.14221601918424,0.307865653372659,4
1,1,1,1,0.140959038037186,0
1,0,0.382920983765976,0.734822626647676,0,4
0,0,0.191169760383602,0,0.142966000122065,2
0.915434413267499,0.463597165653517,0,0.445006213834222,0.307005121987915,6
1,0.911322508058439,0.528248676414542,0.824215954598296,0.900678242419913,0
1,0.525633502016214,0,0.161696379949532,0,0
0.190261964947099,0.541901198149352,1,1,0.502074395216712,0
1,1,0.0973983266358578,1,0.118767379237204,0
0,0.588249363490291,0.697233937299722,1,0.235081883756731,3
1,0.188753302884102,0.0549045751682334,0,1,1
1,0.188785950524595,0,0.733578235433157,1,6
0,0,0,0.855929723108597,0.928292077807597,2
0,0.202160272692186,0,0,0,2
0,1,0,0.414977021209233,1,3
0.218417839294345,0,0,0,1,1
0.807037070915471,0,1,1,0,4
0,0,0,0,1,1
0.253308429712955,1,0,0.559221488128416,1,5
0.777429873191346,0,0.649261896612889,0.784842608609661,0.416039141790834,4
1,0,0,1,0,6
0,0,0.636242154555655,0.545219701726603,0.776166895982928,4
1,0,0.830560699698643,0,0.0492628600227117,7
0,0.23907745100477,0,0.152485241193886,0.658892939313359,2
1,0.946183901375276,0.0697284084136591,0,0.928518118833831,8
0,0,0.816039798608698,0,0.0728989820198776,7
0.746880033517382,0,1,0.445230789752764,0.739856793227609,9
0,0.0923656826898814,0.180858025749757,0.0723734944836962,0.405011423698729,2
0.929890822754889,1,0.0921843977364915,1,0.120001759431272,0
0.241216027292156,0.950731260481999,0.94370154383015,0.508080481823815,1,5
1,0.151717189436058,0.0818991322314375,0,1,1
0,0,1,1,0.378256981875014,4
0.23987235356188,0,0,0.391335696544528,0.281667372366326,2
0.215306405042793,0.472279733046711,1,0,1,8
0,1,0,0.0965508557609068,1,3
0,0.670632805085039,0,0,0,2
0.899881870984842,0,1,0.435519463947649,0,4
0.893812400759114,0.0569591416789634,0,0,1,1
0.203203655553774,1,0.0870496121417078,0.938377613441891,0.947955000765878,5
0.878587732583807,0,0.771951579548466,0.791922192096892,0.728979351858235,4
1,0,0,1,0,6
0.733074532194619,0.374801971799624,0.86035182619669,1,0.111261490596974,0
0.921536273467946,0,1,0,0,7
0.140903065736299,0,0.447507861064073,0.527959952139888,0,9
1,0.950981256691629,0,0,0.645817438713087,8
0,0,0.919341854778678,1,0,4
0.931294343847826,0,1,0.303422680039179,0.838298097049514,9
0.151132023903626,0.46622186156551,0.891454998636218,0,1,8
0.610380102635682,1,0,1,0,0
0,0,0,0,1,1
1,0.0507389096864741,0,0,0.914855385907211,1
1,1,0,0.211343165640591,0.434422301921997,0
0,0,0,0.934051155695815,0.941888300432491,2
0,0.23831049792262,0,0,0,2
0.0643353089858439,1,0,0.322750612889635,1,3
0.0782071401485713,0.274726554128672,0,0.19208483934873,0.525891822498814,2
0.910349217044033,0,0.826936335557628,0.833003700679913,0,4
0,0,0.94424754038169,0.13072271292897,0.528213111660676,4
0.242639288811496,1,0.31616306359758,0.695791374653298,0.365420124416934,5
0.0830187094997522,0,0.318489236347852,0,1,8
1,0.280865176973908,0,1,0.441626175081252,6
0,1,1,0.0685089915893364,0,5
1,0,0.763619768086129,0,0.0491490320596128,7
0,0,1,0,0.25825672106843,7
1,0.815326320832339,0,0,0.621808866708646,8
0,0.916023830513464,1,0,1,8
0.775506756294702,0,1,0.359857968093703,0.583662947757631,9
1,0,0.776826716174676,0,1,7
0.746062079195795,0.0564094091716929,0.863192017100774,0.67047312603745,0,4
0.333061142439515,0,0.710215361675465,0,0.802593976446725,7
0.240415929940769,1,0,0.167779445365979,1,3
0,0.424954651681185,0,0,0,2
0.867943887579096,1,0,1,0,0
0.0631755073598103,0.60009144056887,1,0,0.432362240657442,8
1,0.240193723070997,0,0.938797328803396,0.421133114015231,6
0,0.931495784426927,1,0,1,8
1,0.406776881876897,0,0.925389227599724,0.584476108325614,6
0,0,0.224756006650833,0,1,1
1,0.170913189105541,0,0.929287713237636,0.154061107381281,6
0.507721905239065,0.889497424482401,0.472278884035545,0.2522650190229,1,8
0.797989317733868,0,1,0.502309792576844,0.394266074707019,9
0.288449864170763,0,0.609102243728361,0.540468280069679,0,4
0.858846819166697,1,0,1,0,0
0.0779476121701413,0,1,0.0502699441772438,1,9
1,1,0,0.711206731980913,0,0
0.276740240187052,0,0.170363808154911,0.138033277266188,1,4
1,0,0,0,1,1
0,0.835475162259566,0.791490132308551,0.109593191301628,1,5
1,0.0636595436875369,1,0.143763157346872,0,4
0,0,1,0,0.718680927704457,7
0.274160905867395,1,0.104617103694983,0.35419094991872,0,5
0,0.943838971076156,0.78557713561785,0.187104688213195,0.883163026712996,3
1,0,0.494773276491026,0,0.0690539150810108,7
0.684537383975728,0,1,0.499706992752094,1,4
1,0.0712307621298349,1,0.303185991690385,0.224003429556292,9
0.641379807822691,0.398027871368891,0.788385322354605,0,0.266107869904005,8
0.298190938873446,1,0,0.437676756277251,0,5
0.622290976461606,1,1,0,0.691104551608984,8
1,0.236655635715025,0,0.944703106108827,0.166026276842812,6
0,0.918753681240257,1,0.655375034284077,1,3
1,1,0.59732932975081,0,0.679048404687277,8
0.277645140020149,0,0,1,0.58177371617789,6
0.271655021257145,0,1,0.533156562603417,0.0934617363871826,9
0,0,0.901309051365023,0.433868921667183,0,9
0.872206337743977,0.116417425584196,0,0,1,1
0.7969394437444,1,0.94263861061701,0,0.887760150422404,8
0,1,0,0.143583891813587,1,3
0.247991060463833,1,0.325353512158459,0.620507622443695,1,5
1,1,0.25855094352089,0,0.338345939202938,8
0.460359634040868,0,0,0.406797961635992,0,6
0.525416606921508,1,0.0480601938713228,0.157501243473825,0.356459289767663,5
0.827968431690086,0.0662631681474698,1,0.329311250237252,0.197973882041843,9
0.826178298334595,0,1,0,0.751051878634945,7
0,0.258957970080266,0,0.756976946035054,0.921555490437894,2
1,0.9150274139041,0,0.202147239132278,0.912664635359667,5
0.942342573757478,0.688048232952804,0.419379471333988,0.864704964291748,1,0
1,1,0.620642283757308,0,0.737887880762599,8
0.295085369602126,0,0.550349924509664,0.285617046534552,1,5
1,0,0,0,1,1
0,0,0.0935749198781175,0,1,1
0.846827465396082,1,0,1,0,0
0.394905968636048,0,0.606647178586763,0.816003570663534,0.679122275323412,9
1,0,0,0,1,1
0.667729437938181,0.951826626617447,0.158287128188331,0,1,8
1,0.365072986665144,0,0.910764809344456,0.756176315376164,6
0,0,1,0,0.920435308956912,7
0.313893231730062,1,0,1,0,0
0.508604525293382,0.335255045432202,0.434827430716699,0.319410466115457,0.936268531127095,9
0.0765778001167738,1,0,0.484775631242046,1,3
0,0.727294154515894,0.157134072389458,0.936421435364797,0,0
1,1,0.438567379090858,0,0.737253562395026,8
0,0.473368260995095,0.886391189603236,0.088166856736549,0.523547280683736,8
0.789114703783444,0,1,0.322330464759062,0.20425312498709,9
1,0.242935955594514,0,0.722726981178942,1,6
1,0,0.595189185898096,0,0.698336589504802,7
0.934278164470629,0.907196308507104,0.57552070122578,0,1,8
1,0,0.946146181037118,1,0.192626550519006,4
0.199577754463573,0,0.950264831529431,0,0.758036533398459,7
0.267283003498855,1,0,0.502965683879634,1,5
0.220721969688353,0,0.939857915898019,0.78610152353744,0.915209939178885,9
0.554696137769406,0,0,0.349081782389678,0.657690181615459,2
0.733793017717247,0,0,1,0.775995556818858,6
1,0,0.501364541934673,0,0.590946173815862,7
0,0,0.77009075936276,1,0.145887974285726,4
0.257589210269023,1,0,0.529339006214374,1,5
0.226338460507701,0,0.952454019313541,0.584229733290095,0.871414718797505,9
0.247324429136502,0,0,0.272281772261658,0.276854282473637,2
0,0.221620603173929,0.430989088727784,0,1,3
0.882634917359546,0.0705671227089901,0,0,1,1
0.578071188268674,0,0,1,0.842721318423158,6
0.202290821035402,1,0,0.0972182750868223,1,3
0,0,1,0.677904840051773,0.853539286065974,9
0.201816392524096,0,0.118586450839905,0.384727260796256,0.250236742022592,2
0,0.635895276581149,0,0.0807213707626227,0,2
0.238883011881808,1,0.187660881575484,0.749358493382519,1,5
0.886698133817001,0,0,1,1,6
1,1,0.0750816523008599,0,1,8
0.932454839111512,1,0.902718500211047,1,0,0
0.814007746005394,0,0.946937896929416,0,0.19650650788032,7
0,0,0.837908021534354,0,0,7
1,0,0,0,0.498387889686157,1
0.941626477838236,0,1,0,1,9
1,1,0.59988626229594,0,0.545855644513698,8
0,0,1,0,1,7
1,1,0,0.731175335706766,0.0658398480338778,0
0,0,0.265120729076589,0.395579433165739,0,9
1,0,1,0.580471883085968,0.821621310709524,9
0,0,0.286362361543258,1,0,4
1,0.205290541751819,0,0.881770458491127,0.490292754331571,6
0,0.313027320693986,0,0,0,2
1,1,0.616974061775608,0,0.498964513873555,8
0.291122601576959,0.786351953130623,0,0.187852909755417,1,5
0.900656597320807,0.108958893565133,0,0,1,1
0.221219967488597,0,0.741787461467118,1,1,4
0.901536979588642,0.0967259559737488,0,0,1,1
0.275499798659436,1,0.420729295583218,0.719126374622465,0.827379237864752,5
0.189341087255641,1,0,0.78059545273638,0.945998057151667,5
0,0,0,0,1,1
1,0,0.790154219944099,0,0.58994257188308,7
0,0.825326999486854,0.176481462962868,0,1,3
1,0.220695912298805,0,1,0.864218864582804,6
0,0,0.629649176409534,0.621492502157846,0.728764668141326,4
0.724061511923667,1,0,0,0.914259495916229,3
0.0491388305232552,0.646903271923897,0,0.637310817317989,0.778381563628419,2
0.310901353225541,1,0,0.474899696398154,1,5
0.237416974121824,1,1,0.533775419446552,0.827532150958131,6
0.938001565646744,0,0.931931300544391,1,0,4
0,0,0.870156895629801,1,0,4
1,1,0,1,0.399149381368212,0
0.83415767495883,0,0,0.929072985603722,0.739088541847174,4
0.75106839057321,0,0.86257788046651,1,0,4
0.873623759018754,0.0850527836154094,0,0.44013537846373,1,6
1,0,0.918582093373311,0,0.197450567871602,7
0.185595577881745,0,0.708630004565563,0.148454296700526,0.568670773652478,2
0.923633070512942,0,1,1,0,4
0,0.9085380865588,0.140481083417933,0,1,3
0.230206323295404,1,0,0.826322460194425,0.941249238716539,3
1,0.676128951179055,0.832421084090254,0,1,8
0.930331026508437,1,0,0.945158238832005,0,0
1,1,0.359512475372602,1,0.144128872905241,0
0,1,0,0.196146862743153,1,3
0,0.0657779846865861,0.0728622577457606,0.0645860403875655,0.138096252023126,2
0.115381853200126,0,0,0.0672553436729639,0,2
0.637767324438776,0,0.563959406973735,0,1,9
1,1,0.104851413815612,0,0.478408269673187,8
0,0.21131895190464,0.275623850165823,0.124472030510394,0.513152471242685,2
0.163418495677229,1,0,0.511631554842059,1,3
0.388812136945268,0,1,0,0.304955143809176,7
1,1,0,0.88634585841048,0.276617325647084,0
0,0,0.53647683216839,0,1,1
1,0,0,0,1,1
0,0.365521911375987,0.835994420870369,1,0,0
0,0.0635721160668046,0,0.690454914216971,0.852989680382236,2
0,1,0.30352189534619,0.7213761930246,0.8046065356129,3
0,1,1,0.390539384255648,0.521524897542486,3
0,0.528171159955397,0.887248475020999,0,1,8
0.132896259423008,0,1,1,0.28838605521411,4
0.127769501802879,0.797041968249788,0.146402995194859,0,1,3
0.944959531497329,0,0,0,0,5
1,0,0.922048409918752,0,0.351377631917524,7
1,0,0,1,0.615540658848456,6
0,0,0.35192801077289,1,0,4
0.353367838367667,0,1,0,0,7
0.759422213783735,0,0.28864329088039,0,1,7
1,0.876795284284913,0.0933554152080985,0,0.612783251638496,8
0,0.555800939317203,0.6801741955751,0.518504823198895,0.893427775781995,5
0.784355596295637,0,1,0.374406105968351,0.0911671729168513,9
0.672430141324431,0,1,0,1,7
1,1,0,0.598160453524473,0,0
0,1,0.291845125593408,0.180734970269483,0.89372650667553,3
1,0,0,0,1,1
0.532029720346074,0,0,0.125336193391141,0.918817895643578,6
0,0.394920251134017,0,0.790116495938348,0.897090067018407,2
0.759522911778642,0,0.456213995531989,0.346724031999222,1,4
0,1,0.200463891253985,0.465424678559607,0.272847014612209,3
1,0.172174984223702,0.759841907491232,0.250974277009439,0,4
0.690719895124663,0,0.771137473826739,1,0,4
0.45226542362613,0,0.701151942453466,0,0.934890481668395,7
0.831123190953565,0.0698528089397753,0,0.113606816720361,0,5
0.370884652541852,0,1,0.151561143445146,1,9
1,0.221981410090959,0,0.914834640141441,0.625225190718668,6
0.860818500748132,0.837097093282725,0.422394340323021,1,0.0663627808643249,9
1,0.901905933499701,0,0.368567413286385,0.125813375743422,0
0,0,1,0,0.455478437737193,7
1,0,0.0925605629199222,0,0.920655585609895,1
0,0,0.603189787723177,1,0.779069190517876,4
0,0.0770134398524369,0,0.949307037146164,1,2
0,0,1,0,0,7
0,1,0,0.810621235298043,0.450357151203274,3
0.236431627012998,0.534052042041511,0.741595707758515,1,0.396266301804765,6
1,0,0.734157813727105,0,0,7
0.855706734046009,1,0.862976175386054,0.150174242139072,0,5
1,0.725292859690901,0,0,0.145665805816406,8
0,0,0.880975404899206,1,0.361724582261524,4
1,0,0,0,0,5
0.213158026339612,0.475878222708151,0.57552189284109,0.720485544790557,0.932380071540743,5
0,0,0,1,1,2
1,0.0542779607368867,0.450962551799543,0,0.925275503546473,7
1,0,0,0,1,1
0.30146282402193,0.0994592253245011,0.0752761085498336,0,1,1
1,0.189131209402572,0,0,0,5
0.761896086743416,0,0,0.483363416921012,1,6
1,0.780171670082231,0.583828628091776,0,0.298914941968078,8
0,1,1,0.910352958022125,0.676462959732922,5
1,0.928518520750473,0.662567472014189,0,0.37196379839501,8
0,0,0.854293711769873,1,0,4
1,1,0,1,0.406490783120825,0
0.87335982410999,0,1,0,0.118484544068931,7
0.791335208750723,0,1,0.480946415274941,0.147794411898505,9
0.869467748324889,0.0475486582450949,1,0.325893863134056,0,9
0,0,0,1,1,2
0,0,0.713602554196509,0.514016183287833,0.704070851855716,9
1,0,0.812817809762155,0.11873985055867,0.0581820634985802,7
0.424668601231662,0,0.645499622179363,0,0.0552511591141282,7
1,0.0479871859534231,0,0.0700679469715387,0,8
0.151407242361538,0,0.937965455193541,0,1,7
1,0,0.779792596649646,0.850403626855422,0,4
0,0.669132613668109,0,0,0,2
1,0.595528422895628,0,0.220932854257171,0.90237401146001,6
0,0,0.498232357192868,0.908934270324483,0.882858905979575,9
1,0,0,0,1,1
0.59706025411909,0,0.887198211216629,0,0,7
1,0.905026914571359,0,0.370293296335998,0.745263730011503,0
0.655418806379943,0,0,1,0,6
1,0,0.850124216925445,0.808695916908448,0.801613130311881,4
0,0.898008676439134,0,0,0.212259636008271,2
1,0,0,0,0,5
1,0.0522184922555312,0.455916482294307,0,0.929160806852077,7
0.94078228251617,1,0.0686707366907248,0.94267679522103,0.107893322928019,0
0.435757958788949,0,0.6727282521148,0,0.653181648218392,7
1,0,0,0,0.949128958407636,1
1,0.923317883556948,1,1,0.700990228815125,0
0.208124730555855,1,0.466093284184303,0,0.86620697678102,3
0.903453239849905,0,0.839650676105969,0,0.143785144114815,7
1,0.186020464945816,0,0.413730064031948,0.91170539934069,6
0.329265787336071,1,0.10008275313804,0.627071591112683,1,5
1,1,0.0616468143915948,0.460093936237792,0.43024023815761,0
0.597989086284047,0.23753233780757,0.0701204769428892,0.850834706245456,1,6
1,0.427982864268855,0,0,1,1
0.17204818042834,1,0.866704852279971,0,0,5
1,0,0,0,1,1
0.380836796169523,0,1,0,0.334877100545983,7
1,1,0.0777758789274946,0,0.899090311597217,8
1,1,0,0,0,5
1,1,0,0.503186438511924,0,0
0.126337276748126,0.428207285769457,0.583331904892699,0.621870300150038,0.789588246434017,3
0.827216548400169,0,0.831545301310484,0.719613805793991,0,4
0.275121456091336,0,0.76731266809652,0,1,7
0.525745363909542,0,0.770656247376516,0,0,7
0.121686815990127,1,0.718110951603074,0.876213549017062,1,5
1,0,0.359729572876608,0,0,7
0.797542960996985,0.627180831811476,1,0,0.322864878783869,8
1,0.252733850863304,0,0.582383920638792,0.934165690984764,6
0,0.30616412511404,0.94592072472319,0.0529094379866794,0.862259158729953,9
0,1,0,0.412292121124622,1,3
0.898706386743945,1,1,0,0.823609662801166,8
1,0.732220181513752,0,0.392949241736112,0.837793329912261,6
0,0,0.261391171770046,0,1,1
1,1,0.0588146701225973,0.476372834050196,0.399217601236239,0
0.426753475024147,0,1,0.212219575378099,1,9
1,0,0.836340706350207,0,0,7
0,0,0,0,1,1
0.114430863324687,1,0.316350511969016,0,0.622815827041421,3
0,0.56533391149799,1,1,0,0
1,0.220984688790196,0,0,0,5
0.137792417194019,0,0,1,0,6
1,0,1,1,0,4
0.224999462956257,0,0.536142868772895,1,0.378673914316867,4
0,0,0,1,1,2
0,0,0.860860028014955,1,0,4
0.444900947660874,0.0818204719965002,0.567620258849469,0.352580009629112,0.271623152984069,4
